SA2_SUA_Key,SA2_MAINCODE_2016,SA2_5DIGITCODE_2016,SA2_NAME_2016,SUA_CODE_2016,SUA_NAME_2016,SA2_SUA_Date
45b5b5f75ebb7f21384e9a43b4f2f305,503021037,51037,Kings Park (WA),5009,Perth,2024-07-10
a8c1a0043cec6d74f84e4facc1e9d74a,503021038,51038,Mount Hawthorn - Leederville,5009,Perth,2024-07-10
884fce628b4c3186b03be9ec183f9e39,503021039,51039,Mount Lawley - Inglewood,5009,Perth,2024-07-10
88ea22bc686545c7ba92e9b0f6693857,503021040,51040,North Perth,5009,Perth,2024-07-10
3d61635b8826531284d3ce3cd13e2269,503021041,51041,Perth City,5009,Perth,2024-07-10
e71a72bdd3dcc63d367820ede6670af0,503021042,51042,Subiaco - Shenton Park,5009,Perth,2024-07-10
c27393a4d94a0b8cb7566efb577833e3,503021043,51043,Wembley - West Leederville - Glendalough,5009,Perth,2024-07-10
d07fff90e9bdd4f89649880eb4bba5d5,504011044,51044,Bassendean - Eden Hill - Ashfield,5009,Perth,2024-07-10
d1bc8466bce189207f8e7871ba6ccd0a,504011045,51045,Bayswater - Embleton - Bedford,5009,Perth,2024-07-10
9b4e8169b124545e01281bc8c2b49fea,504011046,51046,Maylands,5009,Perth,2024-07-10
5eef78a8fd4e88827860ec1e900dda81,504011047,51047,Morley,5009,Perth,2024-07-10
2a575282ed520a66d0580f55fdcb16cd,504011048,51048,Noranda,5009,Perth,2024-07-10
b9f5a76adcc2814ab24b14b01b2b87c2,504021049,51049,Chidlow,5000,Not in any Significant Urban Area (WA),2024-07-10
81b0a97c019a2d613356b06681de4ee3,504021050,51050,Glen Forrest - Darlington,5009,Perth,2024-07-10
790aeec8b456db320f9cdaa1994e9f09,504021051,51051,Helena Valley - Koongamia,5009,Perth,2024-07-10
16cb37cb6361546e74236fb531b17e5e,504021052,51052,Malmalling - Reservoir,5000,Not in any Significant Urban Area (WA),2024-07-10
08fa73fd033499a918965d1783667060,504021053,51053,Mundaring,5009,Perth,2024-07-10
901a316e8047677fe48e06c789a2c95e,504021054,51054,Swan View - Greenmount - Midvale,5009,Perth,2024-07-10
cc66378f268b45db52d354ebb9d15dfe,504031055,51055,Avon Valley National Park,5000,Not in any Significant Urban Area (WA),2024-07-10
1bdb25a0d2b3684c97ed547d1f96aa98,504031056,51056,Ballajura,5009,Perth,2024-07-10
ded8dd27bf7ae05b3bff7c1fbba7e036,504031057,51057,Beechboro,5009,Perth,2024-07-10
e0927339f6a40250dcf18047c0988f7b,504031058,51058,Bullsbrook,5000,Not in any Significant Urban Area (WA),2024-07-10
84b0fabd2d7b773b1ee12bce39832572,504031059,51059,Ellenbrook,5009,Perth,2024-07-10
57bf6b8faccb6022ce4df6b34d41e941,504031060,51060,Gidgegannup,5000,Not in any Significant Urban Area (WA),2024-07-10
6f012a22b56a401e5d48a866cee1e771,504031061,51061,Hazelmere - Guildford,5009,Perth,2024-07-10
40c2b640be7cbd7ed5175edf7254a4fa,504031062,51062,Lockridge - Kiara,5009,Perth,2024-07-10
e1eb66e577a99a3ffdfcaa0bd59d7fbc,504031063,51063,Malaga,5009,Perth,2024-07-10
a2503649be082d5a094c5f472f843406,504031064,51064,Melaleuca - Lexia,5000,Not in any Significant Urban Area (WA),2024-07-10
f02f4df5eae39b132041ef0272514f18,504031065,51065,Middle Swan - Herne Hill,5009,Perth,2024-07-10
3b9034fd7bede3ec1d8e02b0f610afe1,504031066,51066,Midland - Guildford,5009,Perth,2024-07-10
be0f80de5cda9f81d49353620226de8d,504031067,51067,Stratton - Jane Brook,5009,Perth,2024-07-10
97fcd147b3151d7fc982b2b2df7ae326,504031068,51068,The Vines,5009,Perth,2024-07-10
e52602d165ca563ed0a4220b047a7d5b,504031069,51069,Walyunga National Park,5000,Not in any Significant Urban Area (WA),2024-07-10
62897f5753d89343bba7301e9350419d,505011070,51070,Craigie - Beldon,5009,Perth,2024-07-10
ba3c535d12fa72334318d0f178880d06,505011071,51071,Currambine - Kinross,5009,Perth,2024-07-10
846e4146797bee34cf7ff704af9720a0,505011072,51072,Duncraig,5009,Perth,2024-07-10
96272858135ad0a62ed4f7c4b0f8b993,505011073,51073,Greenwood - Warwick,5009,Perth,2024-07-10
b4949bee75fcf312cc5cd4a6aa685be9,505011074,51074,Heathridge - Connolly,5009,Perth,2024-07-10
7edc30e3f5345fb380b1c8cc4013da35,505011075,51075,Hillarys,5009,Perth,2024-07-10
e3ad1b58276de1a6f2acdaefed15ede4,505011076,51076,Iluka - Burns Beach,5009,Perth,2024-07-10
b7f9f3d6749eee4bcf49fb5e59aa3d87,505011077,51077,Joondalup - Edgewater,5009,Perth,2024-07-10
4da9eb5c00ea8adc20f8844503febeb3,505011078,51078,Kingsley,5009,Perth,2024-07-10
902fa40e125cdc153e4f4fd18a98414b,505011079,51079,Mullaloo - Kallaroo,5009,Perth,2024-07-10
f1c2d738578544308ce9e84687e29d3e,505011080,51080,Ocean Reef,5009,Perth,2024-07-10
df3d71831227c1bbbcc01c3dbcae57c0,505011081,51081,Padbury,5009,Perth,2024-07-10
5fbe298f133e1d2283fb57b665aef508,505011082,51082,Sorrento - Marmion,5009,Perth,2024-07-10
9c9f3c3fd1adf33dfd7cf64744401b42,505011083,51083,Woodvale,5009,Perth,2024-07-10
127d30a25749fb8e0d22dc9f90efed62,505021084,51084,Balcatta - Hamersley,5009,Perth,2024-07-10
b48e1277e6c1465c6eedcebbb03cbeb0,505021085,51085,Balga - Mirrabooka,5009,Perth,2024-07-10
c94da2a9cb7f1cdac1db5810004ec928,505021086,51086,Dianella,5009,Perth,2024-07-10
70fb3a7f7193d629999e62822ff9f024,505021087,51087,Herdsman,5009,Perth,2024-07-10
201045c4ca23787b51e04d184c190f1a,505021088,51088,Innaloo - Doubleview,5009,Perth,2024-07-10
5a23400b2d27a0e81a0ba6dabc6def87,505021089,51089,Karrinyup - Gwelup - Carine,5009,Perth,2024-07-10
34de557a7e899b99917d85c6bea2ce0d,505021090,51090,Nollamara - Westminster,5009,Perth,2024-07-10
1a09b5646f2d9cac6f59aba1a9b8af57,505021091,51091,Osborne Park Industrial,5009,Perth,2024-07-10
5adff40fab310d9aa02686fec99c1230,505021092,51092,Scarborough,5009,Perth,2024-07-10
fdba5bd904c021d2ed77af2c1e9031f6,505021093,51093,Stirling - Osborne Park,5009,Perth,2024-07-10
edeceacc941c50d4f1dddfeab92c6902,505021094,51094,Trigg - North Beach - Watermans Bay,5009,Perth,2024-07-10
19632a1fecb4d304ee0f608f8a3811db,505021095,51095,Tuart Hill - Joondanna,5009,Perth,2024-07-10
acfecf0c36b5493e681ffae8fc7655e6,505021096,51096,Wembley Downs - Churchlands - Woodlands,5009,Perth,2024-07-10
6e2f33ee3eaf3891b879f5634bc52655,505021097,51097,Yokine - Coolbinia - Menora,5009,Perth,2024-07-10
b8460edf8affaf0b37bda4cae48a19c8,505031098,51098,Alexander Heights - Koondoola,5009,Perth,2024-07-10
d84e2fae8d199913fd1453bd5644c0c6,505031099,51099,Butler - Merriwa - Ridgewood,5009,Perth,2024-07-10
bf25894d5d94fc9c80e536857fec95f3,505031100,51100,Carramar,5009,Perth,2024-07-10
3df1cafa23d38ed01d0628ca9351ca98,505031101,51101,Clarkson,5009,Perth,2024-07-10
c31e5d70d7a9bbb95adcb72188faa3a1,505031102,51102,Girrawheen,5009,Perth,2024-07-10
2a7549e9a75b766a5fdac8069a383eee,505031103,51103,Madeley - Darch - Landsdale,5009,Perth,2024-07-10
ac8fb1aa02a290032f69526dc238e56d,505031104,51104,Marangaroo,5009,Perth,2024-07-10
8e6f1dcd684893b0c7347ea5f0acf444,505031105,51105,Mindarie - Quinns Rocks - Jindalee,5009,Perth,2024-07-10
5bed137c545bdc8b47599438fbb100e9,505031106,51106,Neerabup National Park,5009,Perth,2024-07-10
8d0ff71d101c7f863570f8914fc3ceba,505031107,51107,Tapping - Ashby - Sinagra,5009,Perth,2024-07-10
8e5475116a4bdf5eae68dab7ca4c7390,505031108,51108,Wanneroo,5009,Perth,2024-07-10
5e29f2feb15a8082083b9b648fea3585,505031255,51255,Alkimos - Eglinton,5009,Perth,2024-07-10
219a63cd1e654daa5fc5329077603de7,505031256,51256,Carabooda - Pinjar,5000,Not in any Significant Urban Area (WA),2024-07-10
e4fdf70b38b8c53818bc689d3d6baaa0,505031257,51257,Two Rocks,5011,Yanchep,2024-07-10
01ee5af3e72fe07172c170bfb55ded1a,505031258,51258,Yanchep,5011,Yanchep,2024-07-10
4ef2270c952f91938aca4986e56cd177,506011110,51110,Armadale - Wungong - Brookdale,5009,Perth,2024-07-10
fcbf2311c172efc089fdcc912b06cdc9,506011111,51111,Ashendon - Lesley,5000,Not in any Significant Urban Area (WA),2024-07-10
7abd004b2c26e7c9f3fb716b802899ba,506011112,51112,Camillo - Champion Lakes,5009,Perth,2024-07-10
50a823fbf9d5d6601f72ddd95938c67a,506011113,51113,Forrestdale - Harrisdale - Piara Waters,5009,Perth,2024-07-10
f8b0a1d0b101abe292e1725c8eefa408,506011114,51114,Kelmscott,5009,Perth,2024-07-10
a1ac156324affe4a0d83143a2c776ed7,506011115,51115,Mount Nasura - Mount Richon - Bedfordale,5009,Perth,2024-07-10
8c54dec3e620cd305c4c535668bf52d1,506011116,51116,Roleystone,5009,Perth,2024-07-10
e2a89113451f29e0c26f60e63a174825,506011117,51117,Seville Grove,5009,Perth,2024-07-10
627f9b785ce391790fea9e5bd1aa8b37,506021118,51118,Belmont - Ascot - Redcliffe,5009,Perth,2024-07-10
e98393016f23ccf0375535c225b5b3b8,506021119,51119,East Victoria Park - Carlisle,5009,Perth,2024-07-10
6591d3fa77ccd4c2f1ad8b0110776e2a,506021120,51120,Kewdale Commercial,5009,Perth,2024-07-10
9d58479198a4ad9973283f04a23b3510,506021121,51121,Perth Airport,5009,Perth,2024-07-10
089f0239d064446709848cdf8c8cd3b8,506021122,51122,Rivervale - Kewdale - Cloverdale,5009,Perth,2024-07-10
4d497aa109674d485c71b487ed207fcb,506021123,51123,Victoria Park - Lathlain - Burswood,5009,Perth,2024-07-10
e038503c289e5edd0b29b6a0188902e9,506031124,51124,Bentley - Wilson - St James,5009,Perth,2024-07-10
958aa7019a801d68da01d08820af6ea3,506031125,51125,Canning Vale - West,5009,Perth,2024-07-10
9a13287211d9f222806e5119d6efc2c2,506031126,51126,Canning Vale Commercial,5009,Perth,2024-07-10
7692111505c54344e0421828cf3b7845,506031127,51127,Cannington - Queens Park,5009,Perth,2024-07-10
6f60998b35583182065705e0a762a3cb,506031128,51128,Parkwood - Ferndale - Lynwood,5009,Perth,2024-07-10
225e650087a66aa15f8c5563e2b0c5f6,506031129,51129,Riverton - Shelley - Rossmoyne,5009,Perth,2024-07-10
880b450e544ab1e4793af984cef59cca,506031130,51130,Welshpool,5009,Perth,2024-07-10
3524a780ce3828ffce8dd951e872b504,506031131,51131,Willetton,5009,Perth,2024-07-10
c7cf59b530a37ce396df9152f86fae20,506041132,51132,Beckenham - Kenwick - Langford,5009,Perth,2024-07-10
2f3d9d3dcc94b978f8d8ca08d98bf110,506041133,51133,Canning Vale - East,5009,Perth,2024-07-10
a1a9f9d3aa6fe55bdc3d6971eae0839e,506041134,51134,Gosnells,5009,Perth,2024-07-10
a5510ca407c2ffe324f4ff618e5aced6,506041135,51135,Huntingdale - Southern River,5009,Perth,2024-07-10
a7cc881912e64892429f91d0ac2998d5,506041136,51136,Maddington - Orange Grove - Martin,5009,Perth,2024-07-10
60d958a0cad5d321d4bd63082071d145,506041137,51137,Thornlie,5009,Perth,2024-07-10
dae01d3ad34b0de6abeb57160a1ca911,506051138,51138,Forrestfield - Wattle Grove,5009,Perth,2024-07-10
9f9aceec2c6299e6ef7b8b19845f46c7,506051139,51139,High Wycombe,5009,Perth,2024-07-10
47d5ea42b29af9d196178929b738e2d5,506051140,51140,Kalamunda - Maida Vale - Gooseberry Hill,5009,Perth,2024-07-10
0956065a27d1ee50c8a42032f6844858,506051141,51141,Lesmurdie - Bickley - Carmel,5009,Perth,2024-07-10
f84d173ba986ad1de33a3c6cf15d38aa,506061142,51142,Byford,5009,Perth,2024-07-10
abf53949daab9d54461023c425d9043f,506061143,51143,Mundijong,5000,Not in any Significant Urban Area (WA),2024-07-10
08d7c02d0315153afefaea7bbc31f4c1,506061144,51144,Serpentine - Jarrahdale,5000,Not in any Significant Urban Area (WA),2024-07-10
ada0f18e707751d04cf5841a733ef2c6,506071145,51145,Como,5009,Perth,2024-07-10
c51747f324eac0e5f396096c72d8e72e,506071146,51146,Manning - Waterford,5009,Perth,2024-07-10
610dd0c10c1b735ffba5ce798880abcb,506071147,51147,South Perth - Kensington,5009,Perth,2024-07-10
90bfcda3c8e7b887d8053f4ed72bc992,507011148,51148,Banjup,5009,Perth,2024-07-10
8a0b0faa09f66d553ec567be67a497b4,507011150,51150,Bibra Industrial,5009,Perth,2024-07-10
f5cde7d2d4d2a82359da29e210b420a3,507011151,51151,Bibra Lake,5009,Perth,2024-07-10
c6a30ababfbe7f287b9cd76897e7e523,507011152,51152,Coogee,5009,Perth,2024-07-10
44730923d489103aa34732c5d0e5ac5f,507011153,51153,Coolbellup,5009,Perth,2024-07-10
283ec58360f4110132437ee698835b2a,507011154,51154,Hamilton Hill,5009,Perth,2024-07-10
b28b8781d1a865594bf8a0b8a679e72a,507011155,51155,Henderson,5009,Perth,2024-07-10
44e823461e5b750c2382bbb8387cac8a,507011158,51158,North Coogee,5009,Perth,2024-07-10
ed000f4cce8204a06b99da9499d559ed,507011159,51159,South Lake - Cockburn Central,5009,Perth,2024-07-10
1cfa8363a723a024fa8d4327491df6d6,507011160,51160,Spearwood,5009,Perth,2024-07-10
86d66662265c479cf9840e36f12d6814,507011161,51161,Success - Hammond Park,5009,Perth,2024-07-10
392baf7c63893a13ffec996bd1da69a5,507011163,51163,Yangebup,5009,Perth,2024-07-10
3b99796f5c34abeeb7ab8df845bc4266,507011259,51259,Beeliar - Wattleup,5009,Perth,2024-07-10
0e0263b3b256424f6d53f0ddf8df962d,507011260,51260,Jandakot,5009,Perth,2024-07-10
f2c1c9f3bb846864cf2877f35f23b08c,507021164,51164,East Fremantle,5009,Perth,2024-07-10
4aad3f7f3da149a454d3ae9c204a8e6e,507021165,51165,Fremantle,5009,Perth,2024-07-10
53f821dbd1f16b113489ab2fd86c106b,507021166,51166,Fremantle - South,5009,Perth,2024-07-10
c20280bcfb8329ca292a460d085ac296,507021167,51167,O'Connor (WA),5009,Perth,2024-07-10
0778b756d1247cf61027439a61a58cdb,507031169,51169,Bertram - Wellard (West),5009,Perth,2024-07-10
830c89c303c1c48e517f506a14f83351,507031170,51170,Calista,5009,Perth,2024-07-10
92dcd1f5ed85b903b7473ae8505cfc17,507031172,51172,Hope Valley - Postans,5009,Perth,2024-07-10
5886bb074abd8dfaba1624ca564d1773,507031173,51173,Kwinana Industrial,5009,Perth,2024-07-10
aef9b767cc0a99754270cfdd5004edc9,507031174,51174,Parmelia - Orelia,5009,Perth,2024-07-10
ed38cb92e30016e497d6876f680c5311,507031261,51261,Casuarina - Wandi,5009,Perth,2024-07-10
f88a609c143f5b0498fb375e986cb721,507041175,51175,Applecross - Ardross,5009,Perth,2024-07-10
37386d00b8073ec07f48c039bf20a5ee,507041176,51176,Bateman,5009,Perth,2024-07-10
dcd3214daccd69cc10a728c2fe27b2b5,507041177,51177,Bicton - Palmyra,5009,Perth,2024-07-10
df37e1a0599627ddb27ac993149c00b7,507041178,51178,Booragoon,5009,Perth,2024-07-10
da25a764031eb7288787d25311a4e380,507041179,51179,Bull Creek,5009,Perth,2024-07-10
4f0f17c657270f812fc5253fe05bd56c,507041180,51180,Leeming,5009,Perth,2024-07-10
08acedc734a13c769746fa21fc8a7052,507041181,51181,Melville,5009,Perth,2024-07-10
9b08851598740af67264717190941140,507041182,51182,Murdoch - Kardinya,5009,Perth,2024-07-10
497d843e2e20fccdc45ecab460f3abda,507041183,51183,Willagee,5009,Perth,2024-07-10
97fe9ee90d5dcdf89cffe1708b9780c4,507041184,51184,Winthrop,5009,Perth,2024-07-10
3aa13840ec07bc69f88ea33ee3aaa9db,507051185,51185,Baldivis,5009,Perth,2024-07-10
d84a16a59fb85b2b20e927d4487c11b9,507051186,51186,Cooloongup,5009,Perth,2024-07-10
339301c4a48fdbd4bb976b38f3dbe6f1,507051187,51187,Port Kennedy,5009,Perth,2024-07-10
bd380c1be61c3ee23b70f303dc4a593c,507051188,51188,Rockingham,5009,Perth,2024-07-10
f525721185e97de6cb7bf4ca630a14aa,507051189,51189,Rockingham Lakes,5009,Perth,2024-07-10
66e7faf7cd1c40b513cfb24fdcd1ebb1,507051190,51190,Safety Bay - Shoalwater,5009,Perth,2024-07-10
6d4811a03fd02f0ea13a87cc24f94cf3,507051191,51191,Singleton - Golden Bay - Secret Harbour,5009,Perth,2024-07-10
f9261c01316a44b784bdf84bc58e3c0f,507051192,51192,Waikiki,5009,Perth,2024-07-10
90a0f22c5e3cdb57254b41bf512df99b,507051193,51193,Warnbro,5009,Perth,2024-07-10
29afc6e029fb77e2bb6c5c13a22bfa34,509011225,51225,Albany,5001,Albany,2024-07-10
bc89fb8b66ff2b6011d10b9ecb51d34b,509011226,51226,Albany Region,5000,Not in any Significant Urban Area (WA),2024-07-10
25556e7c56433bfb08be34bb9b3bd43b,509011227,51227,Bayonet Head - Lower King,5001,Albany,2024-07-10
e9d260add798382c938245e4198f4ddf,509011228,51228,Denmark,5000,Not in any Significant Urban Area (WA),2024-07-10
cf362dd62aaca21c369ed00e9d877b52,509011229,51229,Gnowangerup,5000,Not in any Significant Urban Area (WA),2024-07-10
4d3fa532b3e4aa17f1c974fac7c98246,509011230,51230,Katanning,5000,Not in any Significant Urban Area (WA),2024-07-10
3e1314ca15fe8c2cccd980f45a424475,509011231,51231,Kojonup,5000,Not in any Significant Urban Area (WA),2024-07-10
ae7b4b7e4f2937f8dabf353306f11c5b,509011232,51232,Little Grove - Elleker,5001,Albany,2024-07-10
07e843a85ff647865d116d8b5ab48dfb,509011233,51233,McKail - Willyung,5001,Albany,2024-07-10
f71e78b241de2763408c5ceb6c4df57e,509011234,51234,Plantagenet,5000,Not in any Significant Urban Area (WA),2024-07-10
2def7f8733d43f104f71ef7e252b4bc9,509011235,51235,Stirling Range National Park,5000,Not in any Significant Urban Area (WA),2024-07-10
6c2f186da328f03cf6e84bb2c80b3b9e,509021236,51236,Chittering,5000,Not in any Significant Urban Area (WA),2024-07-10
a3f0b90beb9f95e5c65a43013bf13468,509021237,51237,Cunderdin,5000,Not in any Significant Urban Area (WA),2024-07-10
4175c96cafd5546560b12ceaf9f3a947,509021238,51238,Dowerin,5000,Not in any Significant Urban Area (WA),2024-07-10
d0dfe5031ae7fb90afdc4c7f1265077e,509021239,51239,Gingin - Dandaragan,5000,Not in any Significant Urban Area (WA),2024-07-10
72c6f00d3c00ad688f724a7b097e4bbc,509021240,51240,Merredin,5000,Not in any Significant Urban Area (WA),2024-07-10
fccaabe7c17b8bdf4b492af4356ed038,509021241,51241,Moora,5000,Not in any Significant Urban Area (WA),2024-07-10
33ae2429233592a535e98b370c7767bd,509021242,51242,Mukinbudin,5000,Not in any Significant Urban Area (WA),2024-07-10
89c8f8c1df0757ee2d5e93f953d376f3,509021243,51243,Northam,5000,Not in any Significant Urban Area (WA),2024-07-10
b8ac026f95af07b43c1ab1c293bb8436,509021244,51244,Toodyay,5000,Not in any Significant Urban Area (WA),2024-07-10
9e9091a33881adadcb0598907fe4e6b3,509021245,51245,York - Beverley,5000,Not in any Significant Urban Area (WA),2024-07-10
fb6deba509849f09b46b7ba2c92d85ac,509031246,51246,Brookton,5000,Not in any Significant Urban Area (WA),2024-07-10
4ac5cbe0cc253048e4e847379c9faf2b,509031247,51247,Kulin,5000,Not in any Significant Urban Area (WA),2024-07-10
147499f9b3e2e0f05f6be863894c9926,509031248,51248,Murray,5000,Not in any Significant Urban Area (WA),2024-07-10
7fdf05b17c72b24f18708940a9d9cf47,509031249,51249,Narrogin,5000,Not in any Significant Urban Area (WA),2024-07-10
119d59d9580151d2b26c9e34a2cee1dd,509031250,51250,Wagin,5000,Not in any Significant Urban Area (WA),2024-07-10
d7db003eb057b55478a917a7791a0849,510011262,51262,Broome,5002,Broome,2024-07-10
ae9168cdb00b99c6e42b0d75a47f6c27,510011263,51263,Derby - West Kimberley,5000,Not in any Significant Urban Area (WA),2024-07-10
d7b73eb2dd0a781a7eb996ccd4ce5c24,510011264,51264,Halls Creek,5000,Not in any Significant Urban Area (WA),2024-07-10
0b7445d7c55889a9edf6470c9a7b48d4,510011265,51265,Kununurra,5000,Not in any Significant Urban Area (WA),2024-07-10
7fd03b07e767b15d86a1af0cbd44164b,510011266,51266,Roebuck,5000,Not in any Significant Urban Area (WA),2024-07-10
fa8f0ee070f4ed8604ed78f4e6e718c0,510021267,51267,East Pilbara,5000,Not in any Significant Urban Area (WA),2024-07-10
c67af66d272ac0f63ce8994efcbe41aa,510021268,51268,Newman,5000,Not in any Significant Urban Area (WA),2024-07-10
a4e023b0d3b4226d72e017a05388b464,510021269,51269,Port Hedland,5010,Port Hedland,2024-07-10
9cf556b2758904484d8e7d45ae4e2837,510021270,51270,South Hedland,5010,Port Hedland,2024-07-10
79481be547c3cd61ece54c44ac5aac44,510031271,51271,Ashburton (WA),5000,Not in any Significant Urban Area (WA),2024-07-10
4d98c18e1051b41e82c7c06cf00bb9e2,510031272,51272,Karratha,5008,Karratha,2024-07-10
aea766c3652b800bbca7c3107e2a48a8,510031273,51273,Roebourne,5000,Not in any Significant Urban Area (WA),2024-07-10
5b69854044ecfcd0dd7cccbdb73d8596,511011274,51274,Esperance,5005,Esperance,2024-07-10
33191ffdb9d317dc9bdf63ba552502b3,511011275,51275,Esperance Region,5000,Not in any Significant Urban Area (WA),2024-07-10
832c10d5f71126d043f6ad6b9edcd2f9,511021276,51276,Carnarvon,5000,Not in any Significant Urban Area (WA),2024-07-10
d989244cf77a61b5bc706e765bff00a1,511021277,51277,Exmouth,5000,Not in any Significant Urban Area (WA),2024-07-10
896d010b2986a9ff91c18ba60a4bb9f8,511031278,51278,Boulder,5007,Kalgoorlie - Boulder,2024-07-10
67b0f8a155f957b3f14fc3561edd049f,511031279,51279,Kalgoorlie,5007,Kalgoorlie - Boulder,2024-07-10
035ffacd1960c64288647d0a5cc67fab,511031280,51280,Kalgoorlie - North,5007,Kalgoorlie - Boulder,2024-07-10
2431e75067359e865cc05522084889fb,511031281,51281,Kalgoorlie Airport,5007,Kalgoorlie - Boulder,2024-07-10
623ca5a9f0718e1d586ddb4122d4e4ad,511031282,51282,Kambalda - Coolgardie - Norseman,5000,Not in any Significant Urban Area (WA),2024-07-10
f180e43582b5b9184be7dd5d636d41ea,511031283,51283,Leinster - Leonora,5000,Not in any Significant Urban Area (WA),2024-07-10
6eca80b31e156e26e1a0632eccccf261,511031284,51284,Trafalgar (WA),5000,Not in any Significant Urban Area (WA),2024-07-10
6a68647a1934cfd50e9979f826ea8874,511041285,51285,Geraldton,5006,Geraldton,2024-07-10
7f46e576b0dd5d557abd9c254bd0ec93,511041286,51286,Geraldton - East,5006,Geraldton,2024-07-10
50909f85ebca3b113903c5adf37b0f4a,511041287,51287,Geraldton - North,5006,Geraldton,2024-07-10
d2ac79c55336e1cb257f3e828ddb33ea,511041288,51288,Geraldton - South,5006,Geraldton,2024-07-10
67c24656e5e9cd3fd01f60c2ae46f072,511041289,51289,Irwin,5000,Not in any Significant Urban Area (WA),2024-07-10
fd1147d1395848c973fb0e73ae3aefb9,511041290,51290,Meekatharra,5000,Not in any Significant Urban Area (WA),2024-07-10
04c75c9ba6b5351af14fefcb683bba50,511041291,51291,Morawa,5000,Not in any Significant Urban Area (WA),2024-07-10
4b47181e85ccc9193796e123250a2d2a,511041292,51292,Northampton - Mullewa - Greenough,5000,Not in any Significant Urban Area (WA),2024-07-10
67ddea62d14739d7b84db133d5140e9a,597979799,59799,Migratory - Offshore - Shipping (WA),5000,Not in any Significant Urban Area (WA),2024-07-10
bc8adfbe6b48aa63a5dfc7775e0aef92,599999499,59499,No usual address (WA),5000,Not in any Significant Urban Area (WA),2024-07-10
28c038f39b47e862984bda8daff2e90f,601011001,61001,Bridgewater - Gagebrook,6003,Hobart,2024-07-10
3e369dd95d3390ab6ff57f892782215f,601011002,61002,Brighton - Pontville,6003,Hobart,2024-07-10
9956e1da6828d343f76807fba2dc558a,601011003,61003,Old Beach - Otago,6003,Hobart,2024-07-10
e2a625d67f3231b28d8fd52b44634e35,601021004,61004,Bellerive - Rosny,6003,Hobart,2024-07-10
d5b8ad2713642d652d418a774350d7bc,601021005,61005,Cambridge,6003,Hobart,2024-07-10
9a250f6adc3c0d86a4bf8d654f8364b7,601021006,61006,Geilston Bay - Risdon,6003,Hobart,2024-07-10
8fcfb9dc89de3e7d5c0cc99b2d9e2226,601021007,61007,Howrah - Tranmere,6003,Hobart,2024-07-10
7e4124bbc377defcc514c6873ea600ab,601021008,61008,Lindisfarne - Rose Bay,6003,Hobart,2024-07-10
ed4dab163cff6e53c611026d1d1fd2fd,601021009,61009,Mornington - Warrane,6003,Hobart,2024-07-10
f881dce33abefa7ddac88830e623bc2d,601021010,61010,Risdon Vale,6003,Hobart,2024-07-10
cb02d7366947e486490e2e2757c70532,601021011,61011,Rokeby,6003,Hobart,2024-07-10
ee37bb63ab3dd16a584f33ae5cb9fb73,601021012,61012,South Arm,6000,Not in any Significant Urban Area (Tas.),2024-07-10
21474720d819f47a09103cf320460fb0,601031013,61013,Austins Ferry - Granton,6003,Hobart,2024-07-10
8efb0e3b296ec6b85e947105bc927e71,601031014,61014,Berriedale - Chigwell,6003,Hobart,2024-07-10
516c9512a1b041ffe8be46e8ee86fc81,601031015,61015,Claremont (Tas.),6003,Hobart,2024-07-10
d49c2d5c564e35410d8696ddc61cb5fa,601031016,61016,Derwent Park - Lutana,6003,Hobart,2024-07-10
00e9bdbae4855731fb5cb81b3871bdd0,601031017,61017,Glenorchy,6003,Hobart,2024-07-10
0ea16c3099b14fee45e668afef794812,601031018,61018,Montrose - Rosetta,6003,Hobart,2024-07-10
38fed5cb83c77773cc87460995dc2f40,601031019,61019,Moonah,6003,Hobart,2024-07-10
e8098f5a8fdee97bce957840e030dfc6,601031020,61020,New Norfolk,6000,Not in any Significant Urban Area (Tas.),2024-07-10
5230eef97e2dbaa9562b72d02c0abcd9,601031021,61021,West Moonah,6003,Hobart,2024-07-10
f9b14e7ed4ee310f3060e9686268c278,601041022,61022,Kingston - Huntingfield,6003,Hobart,2024-07-10
80b5ae5f445566c46f1e7f45ebaf3bdc,601041023,61023,Kingston Beach - Blackmans Bay,6003,Hobart,2024-07-10
9b0e8d7d6fd80c4722599ec5eed3add4,601041024,61024,Margate - Snug,6003,Hobart,2024-07-10
f2795e3711de7c280121e28b5746eb38,601041025,61025,Mount Wellington,6000,Not in any Significant Urban Area (Tas.),2024-07-10
92db9110979063159db42f9eec3bf391,601041026,61026,Taroona - Bonnet Hill,6003,Hobart,2024-07-10
2210e9d52622aaf22454db5eabd53c7c,601051027,61027,Hobart,6003,Hobart,2024-07-10
e5e0306d387b74fdac496d4f53e82ba6,601051028,61028,Lenah Valley - Mount Stuart,6003,Hobart,2024-07-10
9f322a8260628f085ec6cf292fcb658e,601051029,61029,Mount Nelson - Dynnyrne,6003,Hobart,2024-07-10
8bd0774482f0ffc194bb241cd8bfb9c7,601051030,61030,New Town,6003,Hobart,2024-07-10
b02bc30e6323356d411ed5f693dfee2f,601051031,61031,Sandy Bay,6003,Hobart,2024-07-10
dd20c9ac8b5080086b32357046e10e1a,601051032,61032,South Hobart - Fern Tree,6003,Hobart,2024-07-10
